"XTSOL";"p_model";"p_stock";"p_sorting";"p_shipping";"p_tpl";"p_manufacturer";"p_fsk18";"p_priceNoTax";"p_priceNoTax.1";"p_priceNoTax.2";"p_priceNoTax.3";"p_tax";"p_status";"p_weight";"p_ean";"p_disc";"p_opttpl";"p_vpe";"p_vpe_status";"p_vpe_value";"p_image";"p_name.ru";"p_desc.ru";"p_shortdesc.ru";"p_meta_title.ru";"p_meta_desc.ru";"p_meta_key.ru";"p_keywords.ru";"p_url.ru";"p_cat.0";"p_cat.1";"p_cat.2";"p_cat.3";"p_cat.4";"p_cat.5"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"240.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem068_2.JPG";"sem068_3.JPG";;"sem068_1.JPG";"sem068";"<p>Две красных ягоды из семян тагуа станут намеком на то, что Вы самодостаточны, уверены в себе и знаете, что Вам надо от жизни. Красный цвет помады лишь станет дополнительным акцентом и доказательством того, что вы достойны многого.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"240.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem069_2.JPG";"sem069_3.JPG";;"sem069_1.JPG";"sem069";"<p>На фоне черных волос эти сережки из плодов тагуа - одной из тропических пальм, будут теряться. Поэтому это украшение лучше носить блондинкам и шатенкам. Черные серьги подойдут абсолютно под любую одежду. Форма серег также не предполагает особенного дресс-кода. Можете их надеть как на вечеринку, так и на работу.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"240.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem070_2.JPG";"sem070_3.JPG";;"sem070_1.JPG";"sem070";"<p>Если вы голубоглазая блондинка, эти серьги точно для Вас. Не смущайтесь, если в Вашей одежде больше нет голубого цвета. Сережки из семян тагуа и глаза сыграют главную роль. Одежда в данном случае может быть скромной, обычного покроя и приглушенных оттенков.&nbsp;</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem071_2.JPG";;;"sem071_1.JPG";"sem071";"<p>Косичка из семян тагуа, еще называемого растительным мрамором,&nbsp; с зелеными аппетитными бусинами отлично подойдет под легкий сарафан с этническим рисунком или геометрическими орнаментами. Желательно придерживаться сочетания зеленого, желтого и коричневого цветов.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem072_2.JPG";;;"sem072_1.JPG";"sem072";"<p>Несмотря на темный цвет семян тагуа, они не утяжеляют Ваш образ. Одежда необязательно должна быть черного или коричневого цвета. Яркий акцент на сережках из натуральных семян тагуа - плодов одной из тропических пальм предполагает и наличие контрастных оттенков в одежде.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"240.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem073_2.JPG";;;"sem073_1.JPG";"sem073";"<p>Если вы собираетесь на вечеринку, дискотеку или на танцы open-air, этот комплект сережек из семян тагуа станет изюминкой Вашего наряда. Добавьте в одежду еще немножко красного или ярко-оранжевого цвета, и вы будете настоящей звездой вечера.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem074_2.JPG";;;"sem074_1.JPG";"sem074";"<p>Зеленые бусины словно смотрят из лета, напоминая о жарких деньках. Солнце, дизайнерски сложенное из семян тагуа, передает свое тепло и положительную энергетику. Если у вас зеленые глаза, эти серьги станут отличным дополнением Вашему образу.&nbsp;&nbsp;</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem075_2.JPG";;;"sem075_1.JPG";"sem075";"<p>Одна из особенностей украшений из семян тагуа&nbsp; в том, что они подходят практически под любой наряд. Исключение &ndash; тяжелые зимние ткани. Джинсы с рубашкой, топы с юбкой, платья, сарафаны, комбинезоны. Эти серьги можно сочетать с большим ассортиментом одежды. Цветовая гамма тоже может быть абсолютно любой, но со вкусом скомбинированной.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem076_2.JPG";"sem076_3.JPG";"sem076_4.JPG";"sem076_1.JPG";"sem076";"<p>Черный и красный цвет словно созданы друг для друга. Эти серьги из семян тагуа выглядят очень эффектно и колоритно. В этнические узоры заключены два маленьких красных огонька, символизирующих жизнь, красоту, любовь. Если вы уверены в себе и готовы оказаться в центре внимания, это комплект для Вас.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem077_2.JPG";;;"sem077_1.JPG";"sem077";"<p>Словно красные ягодки, только что сорванные с ветки, попали на гроздь этих сережек. Этот комплект будет смотреться манко, аппетитно и кокетливо. Главное &ndash; не перегружать шею бусами и подвесками. Этих серег из семян тагуа&nbsp; - плодов одной из тропических пальм будет вполне достаточно, чтобы привлечь на себя внимание.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem078_2.JPG";;;"sem078_1.JPG";"sem078";"<p>Словно спелые ягодки, только что сорванные с ветки, попали на гроздь  этих сережек из семян тагуа&nbsp; - плодов одной из тропических пальм. Этот комплект будет смотреться привлекательно, аппетитно и  кокетливо. Главное &ndash; не перегружать шею бусами и подвесками. Этих серег будет вполне достаточно, чтобы привлечь на себя внимание.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem079_2.JPG";;;"sem079_1.JPG";"sem079";"<p>Это этническое украшение из семян тагуа словно передает звуки барабанов, ритм танца красивых загорелых девушек. Серьги вполне бы подошли той, что у самого костра танцует лучше всех, той, на которую устремлены все взгляды. Возможно, это вы?</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem080_2.JPG";;;"sem080_1.JPG";"sem080";"<p>Одна из особенностей украшений из семян тагуа&nbsp; в том, что они подходят практически под любой наряд. Исключение &ndash; тяжелые зимние ткани. Джинсы с рубашкой, топы с юбкой, платья, сарафаны, комбинезоны. Эти серьги можно сочетать с большим ассортиментом одежды. Цветовая гамма тоже может быть абсолютно любой, но со вкусом скомбинированной.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"230.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"sem081_2.JPG";;;"sem081_1.JPG";"sem081";"<p>Эти очаровательные звездочки из семян тагуа лишний раз напомнят Вам о романтике и заставят посмотреть на небо. Теперь звезды сияют не только на верху, они теперь есть и у вас - в этом милом комплекте.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"vid012_2.JPG";"vid012_3.JPG";"vid012_4.JPG";"vid012_1.JPG";"vid012";"<p>Серьги из стекла Мурано</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"vid013_2.JPG";"vid013_3.JPG";"vid013_4.JPG";"vid013_1.JPG";"vid013";"<p>Серьги из стекла Мурано</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"vid014_2.JPG";"vid014_3.JPG";"vid014_4.JPG";"vid014_1.JPG";"vid014";"<p>Серьги из стекла Мурано</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"vid015_2.JPG";"vid015_3.JPG";"vid015_4.JPG";"vid015_1.JPG";"vid015";"<p>Серьги из стекла Мурано</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"vid016_2.JPG";"vid016_3.JPG";;"vid016_1.JPG";"vid016";"<p>Эти серьги из нежно-зеленого стекла мурано представляют собой классическое сочетание&nbsp; крупного центрального элемента и рельефной&nbsp; оправы, изготовленной&nbsp; из металлического сплава. Гармоничное сочетание цвета&nbsp; стекла и&nbsp; оправы позволит подобрать такие серьги к любому наряду. Их уместно будет надеть и в праздники, и в будни, особенно, если в комплект к ним приобрести&nbsp; подходящее украшение на шею.</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"vid017_2.JPG";;"vid017_4.JPG";"vid017_1.JPG";"vid017";"<p>Стекло мурано в дамских украшениях &ndash; это всегда актуально. Недорогой, но качественный металлический сплав (под серебро), в сочетании с нежно-голубой подвеской&nbsp; смотрятся очень гармонично. Такие серьги ручной работы подойдут нежным блондинкам, предпочитающим бижутерию романтичного стиля.</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"vid018_2.JPG";"vid018_3.JPG";;"vid018_1.JPG";"vid018";"<p>Настоящее стекло мурано в форме капельки для тех, кто любит нестандартный дизайн в бижутерии. Россыпь бисера в сочетании с металлическими элементами в нижней части придают им &laquo;несерьезный&raquo; и&nbsp; праздничный стиль. В модельном ряду представлено стекло самой разной окраски, что позволит подобрать сережки к любому наряду.</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"vid019_2.JPG";"vid019_3.JPG";"vid019_4.JPG";"vid019_1.JPG";"vid019";"<p>Настоящее стекло мурано в форме капельки для тех, кто любит  нестандартный дизайн в бижутерии. Россыпь бисера в сочетании с  металлическими элементами в нижней части придают им &laquo;несерьезный&raquo; и&nbsp;  праздничный стиль. В модельном ряду представлено стекло самой разной  окраски, что позволит подобрать сережки к любому наряду.</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"vid020_2.JPG";"vid020_3.JPG";"vid020_4.JPG";"vid020_1.JPG";"vid020";"<p>Серьги из стекла Мурано</p>";"<p>Серьги из стекла Мурано</p>";;;;;;"Серьги";"Стекло Мурано"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"484_1.jpg";;;"484_0.jpg";"sem096";"<p>Семена тагуа, обработанные вручную. Тагуа - это семена плодов одной из тропических пальм. Тагуа называют растительным мрамором, потому что она по многим характеритикам действительно похожа на мрамор.</p>";"<p>Семена тагуа, обработанные вручную.</p>";;;;;;"Серьги";"Семена"
"XTSOL";"fab 0035_1.JPG";"0";"0";"0";;;"0";"0.0000";;;;;"0";"1";"0.00";;"100.0000";;"0";"0";"0.0000";;;;"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;;;;;
"XTSOL";"fab 0035_1.JPG";"0";"0";"0";;;"0";"0.0000";;;;;"0";"1";"0.00";;"100.0000";;"0";"0";"0.0000";;;;"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;;;;;
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"290.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"fab 0035_2.JPG";"fab 0035_3.JPG";"fab 0035_4.JPG";"fab 0035_1.JPG";"fab0035";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"mad040_1.JPG";"madera040";"<p>Для модниц, любящих необычные серьги, перуанские мастера&nbsp; смогли скомбинировать&nbsp; деревянную, окрашенную разными красками&nbsp; основу&nbsp; с&nbsp; рельефным орнаментом. Эти необычные по дизайновскому решению сережки несомненно приобретут те, кто предпочитает не банальный тип бижутерии.</p>";"<p>Серьги из дерева. Обработка материалов и сборка модели вручную.</p>";;;;;;"Серьги";"Дерево"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"cer009_2.JPG";;;"cer009_1.JPG";"cer 009";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p>";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p>";;;;;;"Серьги";"Керамика"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"kozha08_2.JPG";;;"kozha08_1.JPG";"kozha008";"<p>Серьги из кожи. Обработка материалов и сборка модели вручную.</p>";"<p>Серьги из кожи. Обработка материалов и сборка модели вручную.</p>";;;;;;"Серьги";"Кожа"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"coco13_2.JPG";"coco13_3.JPG";;"coco13_1.JPG";"coco013";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";;;;;;"Серьги";"Кокос"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"400.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"komplekt031_2.JPG";;;"komplekt031_1.JPG";"komplekt031";"<p>Комплект - колье и серьги. Состав: природный камень. Обработка материалов и сборка модели вручную.</p>";"<p>Комплект - колье и серьги. Состав: природный камень. Обработка материалов и сборка модели вручную.</p>";;;;;;"Комплекты";
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"400.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"komplekt032_1.JPG";"komplekt032";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";;;;;;"Комплекты";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"400.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";;;;"komplekt033_1.JPG";"komplekt033";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";;;;;;"Комплекты";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"400.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";;;;"komplekt034_1.JPG";"komplekt034";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";"<p>Комплект - колье и браслет. Состав: семена. Обработка материалов и сборка модели вручную.</p>";;;;;;"Комплекты";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"280.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"met021_2.JPG";"met021_3.JPG";;"met021_1.JPG";"metall021";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"met022_2.JPG";"met022_3.JPG";;"met022_1.JPG";"metall022";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";;;;"met023_1.JPG";"metall023";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"met024_2.JPG";;;"met024_1.JPG";"metall024";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"met025_2.JPG";;;"met025_1.JPG";"metall025";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"met026_2.JPG";"met026_3.JPG";;"met026_1.JPG";"metall026";"<p>Серьги из металла. Сборка модели - вручную.</p>";"<p>Серьги из металла. Сборка модели - вручную.</p>";;;;;;"Серьги";"Металл"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl044_2.JPG";;;"pl044_1.JPG";"Pl 044";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"pl045_1.JPG";"Pl 045";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;"Купить серьги в форме сердца. Серёжки сердечки из пластика";;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch40_2.jpg";"ch40_3.jpg";;"ch40_1.jpg";"fab0040";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch41_2.jpg";"ch41_3.jpg";;"ch41_1.jpg";"fab0041";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch42_2.jpg";"ch42_3.jpg";;"ch42_1.jpg";"fab0042";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch43_2.jpg";"ch43_3.jpg";;"ch43_1.jpg";"fab0043";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch44_2.jpg";"ch44_3.jpg";;"ch44_1.jpg";"fab0044";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch45_2.jpg";"ch45_3.jpg";;"ch45_1.jpg";"fab0045";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch46_2.jpg";"ch46_3.jpg";;"ch46_1.jpg";"fab0046";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch47_2.jpg";"ch47_3.jpg";;"ch47_1.jpg";"fab0047";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"100.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"ch48_2.jpg";"ch48_3.jpg";;"ch48_1.jpg";"fab0048";"<p>Серьги гвоздики. Фабричное производство.</p>";"<p>Серьги гвоздики. Фабричное производство.</p>";;;;;;"Фабрика";
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"180.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"rez001_2.JPG";;;"rez001_1.JPG";"rez001";"<p>Серьги из каучука. Сборка модели - вручную.</p>";"<p>Серьги из каучука. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"180.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"rez002_2.JPG";"rez002_3.JPG";;"rez002_1.JPG";"rez002";"<p>Серьги из каучука. Сборка модели - вручную.</p>";"<p>Серьги из каучука. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"180.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"rez003_2.JPG";;;"rez003_1.JPG";"rez003";"<p>Серьги из каучука. Сборка модели - вручную.</p>";"<p>Серьги из каучука. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"180.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";;;;"rez004_1.JPG";"rez004";"<p>Серьги из каучука. Сборка модели - вручную.</p>";"<p>Серьги из каучука. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"180.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"rez005_2.JPG";;;"rez005_1.JPG";"rez005";"<p>Серьги из каучука. Сборка модели - вручную.</p>";"<p>Серьги из каучука. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"270.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"p042_1.JPG";"Piedra 0042";"<p>Серьги - подвески с множеством мелких декоративных камней ярких цветов, закрепленных&nbsp; на&nbsp; каркасе из металлической проволоки,&nbsp; создают впечатление воздушности. Эти яркие сережки только подчеркнут&nbsp; молодость и яркость&nbsp; девушки, надевшей их к летней блузке или платью с глубоким декольте.</p>";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"bus001_1.JPG";"bus001";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"bus002_2.JPG";;;"bus002_1.JPG";"bus002";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"bus003_2.JPG";;;"bus003_1.JPG";"bus003";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"bus004_1.JPG";"bus004";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"bus005_1.JPG";"bus005";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"200.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"bus006_1.JPG";"bus006";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";"<p>Бусы и подвески. Изготовлены вручную Перуанскими мастерами</p>";;;;;;"Подвески";
